time_s,handle_index,handle_label,x_m,y_m,vx_mps,vy_mps,speed_mps
30.0,0,head_front,-8.89103253829415,-1.9082458268936608,0.1611377836966367,-0.7940766482309858,0.8102611360545567
30.0,1,bench_1_front,-9.0160096675848,0.9490301945635704,-0.09375789681477162,-0.8037323134977219,0.8091824114348567
30.0,2,bench_2_front,-8.678970159413545,2.564237221300683,-0.23783048544220145,-0.7727823313231161,0.8085517122675975
30.0,3,bench_3_front,-8.054255151576257,4.091400094848651,-0.3740204414171629,-0.7161273269294184,0.8079168515218403
30.0,4,bench_4_front,-7.162183233118599,5.479457630103565,-0.4977526768824525,-0.6355624267202945,0.8072777251988543
30.0,5,bench_5_front,-6.032125849547577,6.681730691707599,-0.6048356694025772,-0.5336971922653484,0.8066342913697507
30.0,6,bench_6_front,-4.701594056925127,7.657533616225744,-0.691607525936525,-0.4138759173152574,0.80598650414606
30.0,7,bench_7_front,-3.2150605454867365,8.37358538388065,-0.7550641969722938,-0.28007396666186285,0.8053343208575711
30.0,8,bench_8_front,-1.6225124458681806,8.805210802214095,-0.7929692931557758,-0.13676950597743187,0.8046776979967082
30.0,9,bench_9_front,0.02219606828166698,8.937255040442453,-0.8039385335560449,0.01120327153270224,0.8040165912649312
30.0,10,bench_10_front,1.6631515596765984,8.764683761274437,-0.787496499176952,0.158815525846478,0.8033511731900617
30.0,11,bench_11_front,3.244245939942223,8.292849759683397,-0.7441021202010483,0.3010134630401925,0.8026811759466798
30.0,12,bench_12_front,4.711148216294714,7.5373936217606,-0.6751441550154883,0.43289130493611416,0.8020065535523194
30.0,13,bench_13_front,6.0131324796396335,6.523817021921626,-0.5829030798589099,0.549862735106397,0.8013270418297953
30.0,14,bench_14_front,7.104911588052031,5.286672948918883,-0.4704826163914543,0.6478232911234727,0.8006428097776161
30.0,15,bench_15_front,7.948231966999775,3.8684642339046373,-0.3417109197759441,0.7232978257697091,0.799953809577347
30.0,16,bench_16_front,8.513279187375852,2.318234469930057,-0.20101493213241098,0.7735695646589609,0.7992602043808087
30.0,17,bench_17_front,8.779800390353659,0.6899007856862955,-0.05327236929542487,0.7967826250047345,0.798561517254484
30.0,18,bench_18_front,8.73789486251229,-0.9595696846805615,0.09635428345314416,0.7920185842457762,0.7978581238105259
30.0,19,bench_19_front,8.388466617564292,-2.5721450189068107,0.24259825593741952,0.7593377492659921,0.7971497545908299
30.0,20,bench_20_front,7.743288405255946,-4.0907830521913375,0.38027036046427837,0.6997894913814658,0.7964363623639762
30.0,21,bench_21_front,6.82469717016412,-5.461432848210848,0.5044480280511465,0.6153853662087456,0.7957178909315551
30.0,22,bench_22_front,5.664876381324187,-6.635030654331216,0.6106513281403784,0.509039167524728,0.7949942884284616
30.0,23,bench_23_front,4.304829617435196,-7.569254476774855,0.6950101468783213,0.38447224379187084,0.7942657052335708
30.0,24,bench_24_front,2.7929640981838855,-8.230141921073953,0.7544090584802841,0.24608903245080205,0.7935318767445203
30.0,25,bench_25_front,1.1834389320265692,-8.593373514198337,0.7866089131366973,0.09882691455339176,0.792792747990444
30.0,26,bench_26_front,-0.4657434453714697,-8.645252443444495,0.7903383455900963,-0.052016840270177944,0.7920482637957006
30.0,27,bench_27_front,-2.094817633686505,-8.3833021270402,0.7653510934368809,-0.20097463445152647,0.7912983633990114
30.0,28,bench_28_front,-3.644395732796985,-7.816463547542102,0.712446840558349,-0.3426043161424345,0.7905429893819808
30.0,29,bench_29_front,-5.05765975338048,-6.9648765276501505,0.633453919682028,-0.4716904330423318,0.789782079427096
30.0,30,bench_30_front,-6.282448762235196,-5.8592635317126565,0.5311752408334918,-0.5834370219147376,0.7890157761510578
30.0,31,bench_31_front,-7.273261406418184,-4.53987917711515,0.4092942164339705,-0.6736514247934414,0.788243615725831
30.0,32,bench_32_front,-7.992982112160384,-3.0551221978364675,0.27225143272262226,-0.7389055755525235,0.7874657403354932
30.0,33,bench_33_front,-8.41434098920468,-1.4598283090027797,0.12508541460418293,-0.7766738955923508,0.7866820838441017
30.0,34,bench_34_front,-8.521036663578725,0.18671885889025636,-0.02674649233077777,-0.7854373164251324,0.7858925835539573
30.0,35,bench_35_front,-8.30845553919431,1.82296249882191,-0.177568983881841,-0.7647529880384182,0.7850973676879311
30.0,36,bench_36_front,-7.783958012442598,3.387376178445223,-0.32169961612224807,-0.7152830524692151,0.7842961737525433
30.0,37,bench_37_front,-6.966716538080087,4.820774950416541,-0.4536632140656356,-0.6387836889761571,0.7834889361684378
30.0,38,bench_38_front,-5.887124176218378,6.068564022674397,-0.5684033371528273,-0.5380508490414087,0.7826755840325232
30.0,39,bench_39_front,-4.585730905533342,7.082899150630321,-0.6614786772842043,-0.4168271135896829,0.7818560501301802
30.0,40,bench_40_front,-3.1118120070297377,7.824557546785551,-0.7292415335600136,-0.27966955844507313,0.7810302658603075
30.0,41,bench_41_front,-1.5215533403085622,8.264540766699493,-0.7689876452524482,-0.13178457353890066,0.780198162247089
30.0,42,bench_42_front,0.12402558255678135,8.385288201619815,-0.7790721868641428,0.02116632707198196,0.7793596639209627
30.0,43,bench_43_front,1.7613891212896466,8.18148089789709,-0.7589857735939806,0.1732793282823313,0.7785146948696788
30.0,44,bench_44_front,3.3269392797476667,7.6603704126009635,-0.7093890248800614,0.3186338441677775,0.7776633688617588
30.0,45,bench_45_front,4.7594755441553,6.841627670086382,-0.6321004902953866,0.4515258978106428,0.7768054236585731
30.0,46,bench_46_front,6.002632527512715,5.756696399866213,-0.5300397500538186,0.5666938827828684,0.7759407795834924
30.0,47,bench_47_front,7.00712579264899,4.447697446018585,-0.40712672609091377,0.659530395716039,0.7750693607483532
30.0,48,bench_48_front,7.7328057515570965,2.965840529334381,-0.2681386785112338,0.7262737035060555,0.774191089665951
30.0,49,bench_49_front,8.150308612686134,1.369537829732581,-0.11853115210278693,0.7641677583517549,0.7733058883282604
30.0,50,bench_50_front,8.242366726493042,-0.27788952927354665,0.03577289481578187,0.7715850235064992,0.7724138453594845
30.0,51,bench_51_front,8.004612666388354,-1.9106732925324508,0.1886116584943512,0.7481044760809252,0.7715145266631765
30.0,52,bench_52_front,7.4458967174628015,-3.4632038199697908,0.3338313569053686,0.6945454294122941,0.7706080251144466
30.0,53,bench_53_front,6.588074006009477,-4.872689200396884,0.4655342974501263,0.6129494817627854,0.7696942570239497
30.0,54,bench_54_front,5.465259216326426,-6.081728404956219,0.578322372095929,0.5065132089300092,0.7687733065652301
30.0,55,bench_55_front,4.122560697021347,-7.0407122818251855,0.6675227991990973,0.37947215963599523,0.7678449110265722
30.0,56,bench_56_front,2.6143614976520904,-7.709922470844317,0.7293887690985462,0.23694123586785257,0.7669088118816199
30.0,57,bench_57_front,1.0021991426658738,-8.061267860579937,0.7612660272285456,0.08471608066531414,0.7659652593529453
30.0,58,bench_58_front,-0.6476986956805232,-8.079577940682709,0.7617159060661669,-0.07095967784628854,0.7650139851233118
30.0,59,bench_59_front,-2.2671172959046717,-7.7633704459093895,0.7305911060522082,-0.22364431339762386,0.7640550655271409
30.0,60,bench_60_front,-3.7886499130256643,-7.125062785740832,0.6690579730958394,-0.3669670710264536,0.7630880700029631
30.0,61,bench_61_front,-5.148538791573837,-6.190604144641116,0.5795661537720935,-0.49489357714924315,0.7621132325985108
30.0,62,bench_62_front,-6.2893738335537765,-4.998544735209765,0.4657609225796409,-0.6019851160141853,0.7611302890470529
30.0,63,bench_63_front,-7.162593164515173,-3.598551353558364,0.33234611137368014,-0.6836355589394915,0.7601391419942256
30.0,64,bench_64_front,-7.730642776866943,-2.049417619097429,0.18489701771471057,-0.7362785856505638,0.759139685991576
30.0,65,bench_65_front,-7.968686642519808,-0.4166748355290404,0.029635067011647066,-0.7575523815079327,0.7581318143470337
30.0,66,bench_66_front,-7.865815070650665,1.2301104414410247,-0.12682898230424042,-0.7464168908869591,0.757115424326888
30.0,67,bench_67_front,-7.425673212264242,2.8203237671570176,-0.277774961709941,-0.7032167389048385,0.7560904120731297
30.0,68,bench_68_front,-6.666468235464342,4.285286212515963,-0.41666329768187416,-0.629684257438653,0.7550566652253339
30.0,69,bench_69_front,-5.62035322710707,5.561270763923859,-0.5374197834574389,-0.5288831885717155,0.7540142245377239
30.0,70,bench_70_front,-4.3321791122200155,6.592340307258043,-0.6347070336751465,-0.40509257469915544,0.7529628229023624
30.0,71,bench_71_front,-2.8576930854034184,7.332867006756973,-0.7041682641655731,-0.26363648584894167,0.7519023480005469
30.0,72,bench_72_front,-1.261204268592511,7.749666502670972,-0.7426328192916125,-0.11066258958440103,0.7508326797779479
30.0,73,bench_73_front,0.38713495870546377,7.823599589325651,-0.7482717600112944,0.047116760338438965,0.7497537035154879
30.0,74,bench_74_front,2.014390661883987,7.55059125986244,-0.7206979387214678,0.20271705784367974,0.7486652953210602
30.0,75,bench_75_front,3.5480505292704914,6.941984304767218,-0.6610028238049944,0.3491881978559206,0.747567475616778
30.0,76,bench_76_front,4.919257737493101,6.024227878265635,-0.5717275842213224,0.4799271424012872,0.7464599738586221
30.0,77,bench_77_front,6.065994255845206,4.837844317136527,-0.4567692762037452,0.5889800654212493,0.7453426655889976
30.0,78,bench_78_front,6.9359174218713635,3.43579343294277,-0.3212222389820673,0.6713217287595474,0.7442154192983103
30.0,79,bench_79_front,7.488877454466395,1.8812077372795504,-0.17116390080660987,0.7230961147889062,0.7430781063671208
30.0,80,bench_80_front,7.698895011937031,0.24462589707611965,-0.013389174639716861,0.7418097662411055,0.7419305892657456
30.0,81,bench_81_front,7.555518167830877,-1.3991310529002026,0.14489035028778469,0.7264648823642268,0.7407728659413673
30.0,82,bench_82_front,7.0644963221333255,-2.9743751707719532,0.29637411783579465,0.6776263254921107,0.7396046611013788
30.0,83,bench_83_front,6.247708611975066,-4.408031638880554,0.434009545601094,0.597418138473319,0.7384258377452633
30.0,84,bench_84_front,5.142354303393594,-5.633061826483029,0.5513261885723397,0.48944550927945835,0.7372363750925014
30.0,85,bench_85_front,3.7993929070245227,-6.591691071086538,0.6427448889197842,0.35864745104193274,0.7360359952960055
30.0,86,bench_86_front,2.281333330060092,-7.238223384874871,0.7038542458746047,0.21108368883703577,0.7348245526169896
30.0,87,bench_87_front,0.6594228869625671,-7.541359384675041,0.7316365680484648,0.053662538878633335,0.7336018918900337
30.0,88,bench_88_front,-0.9896452424826524,-7.485861250000581,0.7246308124230376,-0.10617378736041565,0.7323678634643428
30.0,89,bench_89_front,-2.5872830669598854,-7.07347553440419,0.683025240336988,-0.2607994408019755,0.7311223066355064
30.0,90,bench_90_front,-4.056769655955146,-6.323075299840967,0.6086721002040811,-0.40276724902943084,0.7298651810146738
30.0,91,bench_91_front,-5.32698105715208,-5.2699623411655745,0.5050221832168912,-0.5251714205886524,0.7285962026693925
30.0,92,bench_92_front,-6.335896882074363,-3.9643671203947584,0.3769803460958692,-0.6219913359492631,0.727315202191258
30.0,93,bench_93_front,-7.033734360279662,-2.4691979861978033,0.2306880059152502,-0.6883975379431571,0.7260221252271551
30.0,94,bench_94_front,-7.385542084183921,-0.8571374764613863,0.0732394738404927,-0.7210064139980552,0.7247166822660889
30.0,95,bench_95_front,-7.373121626300323,0.7928119870790759,-0.08765408490996951,-0.7180685429527517,0.723398694344752
30.0,96,bench_96_front,-6.9961413995475805,2.399173074964636,-0.24403644692518744,-0.6795795699097151,0.7220679879807326
30.0,97,bench_97_front,-6.272388837555398,3.881972887514632,-0.38810141635902723,-0.6073062808043375,0.7207243773345534
30.0,98,bench_98_front,-5.237127753600808,5.166779971004344,-0.5125846917550125,-0.504724618458813,0.7193677826397118
30.0,99,bench_99_front,-3.941550197026378,6.188525584209599,-0.6111382946559253,-0.3768699776781327,0.7179979075666368
30.0,100,bench_100_front,-2.4504044507939784,6.894905800401786,-0.6786663514066049,-0.23010520368483509,0.7166145555976329
30.0,101,bench_101_front,-0.8388916184755159,7.249207261429816,-0.7116027313216007,-0.07181687390110435,0.7152175267716034
30.0,102,bench_102_front,0.8110206005769806,7.2323941415973145,-0.7081169221963167,0.08994623170123822,0.7138066265439382
30.0,103,bench_103_front,2.4147339215804995,6.844331288440205,-0.6682350342652181,0.24687989487587902,0.7123817400196066
30.0,104,bench_104_front,3.889342620617508,6.1040439237946815,-0.5938664075348014,0.3908476512213907,0.7109424705723866
30.0,105,bench_105_front,5.1579570377480985,5.048994030352875,-0.48873333256706636,0.5143093197524431,0.7094887925445555
30.0,106,bench_106_front,6.1537937721880525,3.7333904268805416,-0.35820354005223115,0.6107235261832034,0.7080204810170369
30.0,107,bench_107_front,6.823838486322842,2.2255621645195562,-0.20903364786098058,0.6749072378794108,0.70653722172302
30.0,108,bench_108_front,7.131824004423601,0.6045654389402637,-0.049033510876751465,0.7033316552095183,0.7050387949671005
30.0,109,bench_109_front,7.06039781791977,-1.0438895566293096,0.11333569236210397,0.6943359335793771,0.7035249589195416
30.0,110,bench_110_front,6.6123093287820245,-2.6318804411428456,0.26940038550517087,0.6482446255494041,0.701995485928522
30.0,111,bench_111_front,5.8105522660654145,-4.073992446986873,0.410740987776979,0.5673820132304008,0.7004502180579225
30.0,112,bench_112_front,4.697411566613532,-5.291951951619867,0.5296516625533824,0.4559766439292131,0.6988888205247744
30.0,113,bench_113_front,3.3324533078842506,-6.218977567976732,0.6195701409453767,0.3199617613716355,0.6973110412800828
30.0,114,bench_114_front,1.789497902184765,-6.80361048750743,0.6754555940992661,0.16667774288411305,0.6957167020942756
30.0,115,bench_115_front,0.15280358995222934,-7.012742486624318,0.6940909466964129,0.004489490081106306,0.6941054659107009
30.0,116,bench_116_front,-1.4874585051843732,-6.83372937281248,0.6742903680361447,-0.15766098503480738,0.6924770657779687
30.0,117,bench_117_front,-3.040124060847248,-6.275389641050077,0.6169979439133471,-0.3107433400413269,0.6908313008060198
30.0,118,bench_118_front,-4.4181072506380605,-5.367837054666481,0.5252684310676645,-0.4461449929356503,0.6891678165714338
30.0,119,bench_119_front,-5.543389332063087,-4.161087982525915,0.40412986451301125,-0.5561623850625186,0.6874863969197748
30.0,120,bench_120_front,-6.3515355097389925,-2.722551019002868,0.2603298428087739,-0.634453903148487,0.6857866886118384
30.0,121,bench_121_front,-6.7955941573961605,-1.133424482189738,0.10197675228731953,-0.6764246425530943,0.684068384783386
30.0,122,bench_122_front,-6.849033013124171,0.5157108926453563,-0.06190074489290713,-0.6795175900799393,0.682331193370452
30.0,123,bench_123_front,-6.5075937223613725,2.129997804740294,-0.22186346421532727,-0.6433961973298785,0.6805748037447271
30.0,124,bench_124_front,-5.789875130454759,3.615724569277264,-0.3686028171028252,-0.5700000461099227,0.6787990051123034
30.0,125,bench_125_front,-4.73660294360256,4.885811901491526,-0.4934878171038676,-0.46346879844012595,0.6770033624417787
30.0,126,bench_126_front,-3.40858152140045,5.865030261373173,-0.5890849389576209,-0.329935078134487,0.6751875451238079
30.0,127,bench_127_front,-1.8834186202459586,6.494627025397738,-0.6496182837130584,-0.17719485264285906,0.6733512681635226
30.0,128,bench_128_front,-0.2511842239797227,6.73608099760296,-0.6713425171224706,-0.014268602960864105,0.6714941312675707
30.0,129,bench_129_front,1.3908079576628847,6.573732876999406,-0.6528010030656096,0.1491179009871471,0.6696157838628646
30.0,130,bench_130_front,2.943718443457302,6.016083227021054,-0.594953056703097,0.3031095451352318,0.6677159096745005
30.0,131,bench_131_front,4.3131532842563844,5.0956711455648405,-0.5011559912196961,0.438320029124435,0.6657940938961848
30.0,132,bench_132_front,5.414995568812557,3.8674790078922987,-0.37700084522960253,0.5464129713671593,0.6638499624027426
30.0,133,bench_133_front,6.180735120713521,2.4059293869660805,-0.23000630859966878,0.6206338892182137,0.6618831667611529
30.0,134,bench_134_front,6.561970829496494,0.8005802363344815,-0.0691843964667257,0.6562565443043274,0.6598932736865278
30.0,135,bench_135_front,6.53373525576439,-0.8491735644816624,0.09549571226751433,0.6509120789885818,0.657879902136186
30.0,136,bench_136_front,6.096451314377213,-2.440178134306767,0.2537165160484002,0.6047788592989586,0.6558426176840658
30.0,137,bench_137_front,5.276336624522779,-3.8719311742880387,0.39546081004611117,0.5206153695983459,0.6537810148240377
30.0,138,bench_138_front,4.124171324687704,-5.053036394178617,0.5116530708141788,0.40362983677361014,0.6516946447589317
30.0,139,bench_139_front,2.712460197809113,-5.907191076586405,0.5947595002209682,0.2611882716063179,0.6495830788496508
30.0,140,bench_140_front,1.1311607780289596,-6.37833824489287,0.6393004393175088,0.10237718747016741,0.6474458589147525
30.0,141,bench_141_front,-0.5178753704470413,-6.434663917649596,0.6422430104859403,-0.0625573518920026,0.6452825015400492
30.0,142,bench_142_front,-2.1273152021792274,-6.071078203163476,0.6032427558997352,-0.22285912172100836,0.6430925366382094
30.0,143,bench_143_front,-3.5913151210534004,-5.310016537127609,0.5247141124225709,-0.36796261220647697,0.6408754822562809
30.0,144,bench_144_front,-4.812525048365157,-4.200449672305277,0.4117193059396934,-0.48819725316519713,0.638630836149889
30.0,145,bench_145_front,-5.708755485200134,-2.815072744323596,0.2716768465753459,-0.575450516838362,0.6363580802462259
30.0,146,bench_146_front,-6.218736913993936,-1.245864503299926,0.11390484111165385,-0.6237415997050213,0.6340566978048967
30.0,147,bench_147_front,-6.306644425825012,0.40179596045800803,-0.050977528447496666,-0.6296659562523516,0.6317261470525054
30.0,148,bench_148_front,-5.964993637377241,2.0160325381798074,-0.21175129541208584,-0.5926742761852777,0.6293658782937309
30.0,149,bench_149_front,-5.215664437225118,3.4860731046338924,-0.35736040356937304,-0.5151617073616542,0.6269753127285315
30.0,150,bench_150_front,-4.108940297345191,4.709861009806624,-0.4776793755940646,-0.4023555222187178,0.6245538824855967
30.0,151,bench_151_front,-2.7205170710354714,5.601364265661646,-0.5642377196777204,-0.2620027506982573,0.6221009931518893
30.0,152,bench_152_front,-1.1466744974906165,6.09687943456187,-0.6108479106218301,-0.10386938278001653,0.619616025123751
30.0,153,bench_153_front,0.5021156867554373,6.159949901971561,-0.6140846214988775,0.06091372857239576,0.617098375212584
30.0,154,bench_154_front,2.108829832851193,5.784482170038245,-0.5735807321759163,0.22062100419740327,0.6145473812624466
30.0,155,bench_155_front,3.558110477787463,4.99575166016195,-0.4921107875195993,0.3637649524558532,0.6119623908610474
30.0,156,bench_156_front,4.744652999072929,3.8491862148994915,-0.3754470488711682,0.47993551365775333,0.6093427473729386
30.0,157,bench_157_front,5.581074690214767,2.426900672687687,-0.2319951947761889,0.5605784942969679,0.6066877439568872
30.0,158,bench_158_front,6.004661601432733,0.8321946600862372,-0.07222221655067582,0.5996631712863174,0.6039966618787359
30.0,159,bench_159_front,5.982491514960534,-0.8176582211653179,0.09208138669152023,0.5941760230711856,0.6012687653352062
30.0,160,bench_160_front,5.514482485554653,-2.39989709009791,0.24865882565566913,0.544403391899748,0.5985033539491713
30.0,161,bench_161_front,4.63405301512403,-3.795368612107359,0.3857034099819673,0.4539723736715439,0.5956996193793423
30.0,162,bench_162_front,3.406258565040793,-4.897643627184697,0.4927656117096467,0.3296379810543206,0.5928567673874955
30.0,163,bench_163_front,1.923464409571122,-5.62139023338906,0.5615794126440277,0.18082556672160527,0.5899740013642981
30.0,164,bench_164_front,0.2987916649284648,-5.909373239169104,0.5867445828261397,0.018950644936143218,0.5870505365122466
30.0,165,bench_165_front,-1.34223318027675,-5.737472890165856,0.5662008455167497,-0.14343094271188683,0.5840854670261046
30.0,166,bench_166_front,-2.8712327888926437,-5.117266557222353,0.5014547431578006,-0.29358931093338636,0.581077914680808
30.0,167,bench_167_front,-4.167083675518746,-4.095852669474017,0.39752846696974287,-0.4196263835718998,0.5780269750114998
30.0,168,bench_168_front,-5.125672581541051,-2.7528656336226707,0.26262643909764577,-0.5114428196438773,0.5749316518321017
30.0,169,bench_169_front,-5.668643118799226,-1.194763224049845,0.10753414246757982,-0.5615882957121883,0.5717910507144703
30.0,170,bench_170_front,-5.750282450708907,0.4532141514419345,-0.055208317786258745,-0.5659176338981854,0.5686041916040623
30.0,171,bench_171_front,-5.361958129470436,2.056872412074006,-0.2123011837127485,-0.5239957298747369,0.5653700713097506
30.0,172,bench_172_front,-4.533645029433577,3.483897484677281,-0.3507713615925385,-0.4392062139679357,0.5620877569397251
30.0,173,bench_173_front,-3.3322845590585866,4.614922601095102,-0.45906350679317737,-0.3185419157155348,0.5587559890837615
30.0,174,bench_174_front,-1.8569805262980104,5.353820789780797,-0.5280395165331052,-0.17208805734333577,0.5553737754888313
30.0,175,bench_175_front,-0.23135008738306595,5.636344951784889,-0.5518045160991794,-0.012223270399869169,0.5519398810801026
30.0,176,bench_176_front,1.4064791120971043,5.436345152442887,-0.5282756271476424,0.14739680649721518,0.5484532403075146
30.0,177,bench_177_front,2.9154512621244772,4.768887796853453,-0.4594373259121852,0.2929968612028751,0.5449126692563464
30.0,178,bench_178_front,4.163760231561082,3.6898987768029397,-0.35124758502883996,0.4118848791393668,0.5413169308752894
30.0,179,bench_179_front,5.040652315884642,2.2921979119020786,-0.21319117244672103,0.4935918681819894,0.5376647732040792
30.0,180,bench_180_front,5.466718504519111,0.6981552945819756,-0.057503660422139447,0.5308493485247494,0.5339547750428828
30.0,181,bench_181_front,5.401753630242158,-0.9505606796647471,0.10187458764269604,0.5203061226366263,0.5301857154436824
30.0,182,bench_182_front,4.849316113069414,-2.505335345087943,0.25053112456659715,0.46290929378419915,0.5263562089007688
30.0,183,bench_183_front,3.8574643872109085,-3.8239500246761846,0.3748924412005248,0.36390249599144175,0.5224647060405997
30.0,184,bench_184_front,2.515426082445344,-4.783858352617893,0.4634983975795565,0.23242576108886856,0.5185098832004618
30.0,185,bench_185_front,0.9462918386689094,-5.294075274209494,0.5081158462037996,0.08073614580660503,0.5144900760977891
30.0,186,bench_186_front,-0.7036708411596021,-5.3044858845841425,0.5045795685874058,-0.07688682254974277,0.5104038837211647
30.0,187,bench_187_front,-2.2783460686387444,-4.811639221636527,0.45327014919428815,-0.22546535490308175,0.5062493994190855
30.0,188,bench_188_front,-3.626450622887046,-3.860257234108608,0.3591675098421291,-0.350753579031118,0.5020252716042636
30.0,189,bench_189_front,-4.616310984931964,-2.540155377766753,0.2314547846861502,-0.44063983731466616,0.49772962899832235
30.0,190,bench_190_front,-5.1492743579857745,-0.978603140504604,0.08269818355975839,-0.4863803113926112,0.4933607167929535
30.0,191,bench_191_front,-5.170305920907935,0.6712593916958922,-0.07233747198622609,-0.4835357857921208,0.4889167270558063
30.0,192,bench_192_front,-4.6746487805832215,2.245052312615375,-0.21813162212468779,-0.43250186169809,0.48439577304417236
30.0,193,bench_193_front,-3.709650776649594,3.5834380115075812,-0.3399694511305231,-0.3385630119545755,0.47979593658736125
30.0,194,bench_194_front,-2.3713362425677196,4.548540768540892,-0.42547146730049185,-0.2114438421890395,0.47511521538096096
30.0,195,bench_195_front,-0.7958388749229566,5.038750641988061,-0.4659239483842903,-0.06438540789699872,0.4703515774695241
30.0,196,bench_196_front,0.8537116952769529,5.000343900762801,-0.45726618800919355,0.08718117574377768,0.4655028722795667
30.0,197,bench_197_front,2.4036442545003105,4.43448285904065,-0.40061029418387406,0.22722962281185746,0.46056694333105275
30.0,198,bench_198_front,3.6879836311211287,3.398644928336764,-0.3022200940666465,0.34085319840038225,0.4555413132937813
30.0,199,bench_199_front,4.56659297793639,2.002021400198507,-0.17292816277893233,0.41590566648001437,0.4504238813520902
30.0,200,bench_200_front,4.941212693265668,0.39511318573024146,-0.02702735160437141,0.4443908961152488,0.4452120239670759
30.0,201,bench_201_front,4.767566828611321,-1.245722436787695,0.11925640355259406,0.4234297662192252,0.4399032356197973
30.0,202,bench_202_front,4.061895211316162,-2.7372118444140123,0.24955651970432752,0.3556788119534907,0.4344949640669993
30.0,203,bench_203_front,2.900942347042922,-3.9096857126885234,0.3492322401791378,0.2491276589794023,0.4289845545577327
30.0,204,bench_204_front,1.4149966764489132,-4.6269497704075455,0.4070903503895371,0.11627213507410747,0.423369534538053
30.0,205,bench_205_front,-0.22557318932808834,-4.803098001723323,0.41675544461694686,-0.02726881103521306,0.41764660740049503
30.0,206,bench_206_front,-1.8290761182369173,-4.414164794284262,0.3775098464964608,-0.16454889370495995,0.4118130918527331
30.0,207,bench_207_front,-3.204627072728476,-3.5029206696906314,0.29447530016486656,-0.27930500167165906,0.4058657245518445
30.0,208,bench_208_front,-4.185143238530928,-2.1758591572382864,0.1780894913265824,-0.35794623352643906,0.3998016671009826
30.0,209,bench_209_front,-4.648515760308058,-0.5922565576514924,0.042907268800046805,-0.3912721674436518,0.3936177622160013
30.0,210,bench_210_front,-4.534169515220301,1.0537717211443034,-0.09415204366911835,-0.37569237970381575,0.3873104329792674
30.0,211,bench_211_front,-3.8526964494880658,2.5564622702652504,-0.21590815855816,-0.31376771721339214,0.3808759815179723
30.0,212,bench_212_front,-2.6868915521481935,3.724110964231283,-0.30712106637106923,-0.21397602424020556,0.37431148574221945
30.0,213,bench_213_front,-1.1835756022856296,4.404217930873406,-0.35650287880552645,-0.08969297944811694,0.3676127489069282
30.0,214,bench_214_front,0.4633615675052914,4.504759557619833,-0.35826398521508246,0.042502914385059556,0.3607763584735238
30.0,215,bench_215_front,2.0369619684042317,4.008478724583478,-0.31296159937733015,0.16500964999599083,0.3537981730826431
30.0,216,bench_216_front,3.325502422806656,2.9778649914480093,-0.2275057397788886,0.2615801749177128,0.3466742700898361
30.0,217,bench_217_front,4.1515250071252465,1.5495138000998798,-0.11428120691858017,0.31958186022451346,0.3394005887433429
30.0,218,bench_218_front,4.3976022529251395,-0.08203288311341803,0.010526171462562784,0.3318060556057017,0.3319729790544304
30.0,219,bench_219_front,4.025038626303645,-1.689424452879537,0.1291936928487061,0.2975496933315583,0.3243868528063216
30.0,220,bench_220_front,3.082353875251393,-3.0436189008530845,0.22500983000927738,0.22277812002442765,0.3166378283819263
30.0,221,bench_221_front,1.7015982551066815,-3.9469592799563995,0.2847377924742033,0.11930348011345093,0.3087214453682527
30.0,222,bench_222_front,0.08222343553076314,-4.263395183693993,0.3006172011281262,0.0030615430751108398,0.3006327903940437
30.0,223,tail_rear,-1.5360207083454147,-3.941228969991931,0.2715755149268615,-0.10828457271564088,0.29236759224647124
40.0,0,head_front,-2.4111996871684225,-8.867277029367253,0.7830288190923724,-0.22226044811405105,0.8139618162574054
40.0,1,bench_1_front,-5.009124063289995,-7.671273212027603,0.6756861852741964,-0.4519913551508418,0.8129255846026069
40.0,2,bench_2_front,-6.293942691333113,-6.6360226271827605,0.583126100937636,-0.5655321277071065,0.8123192950211493
40.0,3,bench_3_front,-7.37183678956307,-5.386769627242067,0.4715593722447863,-0.6606840418581775,0.811709088724498
40.0,4,bench_4_front,-8.20727893871202,-3.96391087463993,0.34456170578800993,-0.7342697807085724,0.8110948649556093
40.0,5,bench_5_front,-8.77249182322335,-2.4137430382555753,0.20624081991617013,-0.7837965418876669,0.8104765850256004
40.0,6,bench_6_front,-9.048435216428361,-0.7869798985131481,0.06110642750741344,-0.8075457958798518,0.8098544362574931
40.0,7,bench_7_front,-9.02550444831505,0.8628637988397587,-0.08607431966795065,-0.8046374380445837,0.8092281478107715
40.0,8,bench_8_front,-8.703936860670995,2.4812282329924056,-0.2304314320287662,-0.7750687469661861,0.8085976795604609
40.0,9,bench_9_front,-8.093890071940102,4.014311753666074,-0.3671535433308972,-0.7197238844774686,0.8079629906547512
40.0,10,bench_10_front,-7.215191711283237,5.410869470187997,-0.49164978701951495,-0.6403534856668116,0.8073240363583695
40.0,11,bench_11_front,-6.096753922473489,6.623959109701061,-0.5997038876470812,-0.5395267615938498,0.8066807790786699
40.0,12,bench_12_front,-4.77569396339946,7.6125377759985575,-0.6876234723330976,-0.4205517698924318,0.8060333931439089
40.0,13,bench_13_front,-3.2961459290393247,8.342909886567965,-0.7523666448809965,-0.2873736509092707,0.8053813901291802
